Unnamed: 0,itemId,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Book-Description
1862,446678457,Cane River (Oprah's Book Club (Paperback)),Lalita Tademy,2002,Warner Books,http://images.amazon.com/images/P/0446678457.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446678457.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446678457.01.LZZZZZZZ.jpg,"A New York Times bestseller and Oprah's Book Club Pick-the unique and deeply moving saga of four generations of African-American women whose journey from slavery to freedom begins on a Creole plantation in Louisiana. Beginning with her great-great-great-great grandmother, a slave owned by a Creole family, Lalita Tademy chronicles four generations of strong, determined black women as they battle injustice to unite their family and forge success on their own terms. They are women whose lives begin in slavery, who weather the Civil War, and who grapple with contradictions of emancipation, Jim Crow, and the pre-Civil Rights South. As she peels back layers of racial and cultural attitudes, Tademy paints a remarkable picture of rural Louisiana and the resilient spirit of one unforgettable family. There is Elisabeth, who bears both a proud legacy and the yoke of bondage... her youngest daughter, Suzette, who is the first to discover the promise-and heartbreak-of freedom... Suzette's strong-willed daughter Philomene, who uses a determination born of tragedy to reunite her family and gain unheard-of economic independence... and Emily, Philomene's spirited daughter, who fights to secure her children's just due and preserve their dignity and future. Meticulously researched and beautifully written, Cane River presents a slice of American history never before seen in such piercing and personal detail."
1863,399149155,Q Is for Quarry,Sue Grafton,2002,Putnam Publishing Group,http://images.amazon.com/images/P/0399149155.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399149155.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399149155.01.LZZZZZZZ.jpg,"Sue Grafton delivers an intensely gripping mystery based on an actual unsolved murder in this #1 New York Times bestseller featuring private investigator Kinsey Millhone. She was a ""Jane Doe,"" an unidentified white female whose decomposed body was discovered near a quarry off California's Highway 1. The case fell to the Santa Teresa County Sheriff's Department, but the detectives had little to go on. The woman was young, her hands were bound with a length of wire, there were multiple stab wounds, and her throat had been slashed. After months of investigation, the murder remained unsolved... That was eighteen years ago. Now the two men who found the body are nearing the end of their careers in law enforcement—and they want one last shot at the case. Old and ill, they need someone to help with their legwork and they turn to Kinsey Millhone. Kinsey is intrigued by the cold case and agrees to take the job. But revisiting the past can be a dangerous business, and what begins with the pursuit of Jane Doe's real identity ends in a high-risk hunt for her killer."
1864,440178002,Shogun,JAMES CLAVELL,1986,Dell,http://images.amazon.com/images/P/0440178002.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440178002.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440178002.01.LZZZZZZZ.jpg,"SOON TO BE AN FX LIMITED SERIES • A bold English adventurer. An invincible Japanese warlord. A beautiful woman torn between two ways of life. All brought together in an extraordinary saga aflame with passion, conflict, ambition, and the struggle for power. Here is the world-famous novel of Japan that is the earliest book in James Clavell’s masterly Asian saga. Set in the year 1600, it tells the story of a bold English pilot whose ship was blown ashore in Japan, where he encountered two people who were to change his life: a warlord with his own quest for power, and a beautiful interpreter torn between two ways of life and two ways of love. The principal figures are John Blackthorne, whose dream it is to be the first Englishman to circumnavigate the globe, to wrest control of the trade between Japan and China from Portuguese, and to return home a man of wealth and position; Toranaga, the most powerful feudal lord in Japan, who strives and schemes to seize ultimate power by becoming Shogun—the Supreme Military Dictator—and to unite the warring samurai fiefdoms under his own masterly and farsighted leadership; and the Lady Mariko, a Catholic convert whose conflicting loyalties to the Church and her country are compounded when she falls in love with Blackthorne, the barbarian intruder. In dramatizing how a Westerner, the representative man of his time, comes to be altered by his exposure to an alien culture, Mr. Clavell provides a spellbinding depiction of a nation seething with violence and intrigue as it moves from the medieval world to the modern. Praise for Shogun “I can’t remember when a novel has seized my mind like this one. . . . It’s not only something you read—you live it.” — New York Times Book Review “Adventure and action, the suspense of danger, shocking touching human relationships . . . a climactic human story.” — Los Angeles Times “A tale surging with action, intrigue and love . . . a huge cast . . . vast and dramatic . . . stunning . . . savage . . . beautiful . . . an extraordinary performance.” — Publishers Weekly “Exciting, totally absorbing...be prepared for late nights, meals unlasting, buisness unattended.” — Philadelphia Inquirer"
1865,60976241,The Lone Ranger and Tonto Fistfight in Heaven,Sherman Alexie,1994,Perennial,http://images.amazon.com/images/P/0060976241.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060976241.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060976241.01.LZZZZZZZ.jpg,"In this darkly comic short story collection, Sherman Alexie, a Spokane/Coeur d'Alene Indian, brilliantly weaves memory, fantasy, and stark realism to paint a complex, grimly ironic portrait of life in and around the Spokane Indian Reservation. These twenty-two interlinked tales are narrated by characters raised on humiliation and government-issue cheese, and yet are filled with passion and affection, myth and dream. There is Victor, who as a nine-year-old crawled between his unconscious parents hoping that the alcohol seeping through their skins might help him sleep, Thomas Builds-the-Fire, who tells his stories long after people stop listening, and Jimmy Many Horses, dying of cancer, who writes letters on stationary that reads ""From the Death Bed of Jimmy Many Horses III,"" even though he actually writes then on his kitchen table. Against a backdrop of alcohol, car accidents, laughter, and basketball, Alexie depicts the distances between Indians and whites, reservation Indians and urban Indians, men and women, and mostly poetically between modern Indians and the traditions of the past."
1866,767905202,Mr. Maybe,Jane Green,2002,Broadway Books,http://images.amazon.com/images/P/0767905202.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767905202.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767905202.01.LZZZZZZZ.jpg,"To Libby Mason, Mr. Right has always meant Mr. Rich. A twenty-seven-year-old publicist, she’s barely able to afford her fashionable and fabulous lifestyle, and often has to foot the bill for dates with Struggling Writer Nick, a sexy but perpetually strapped-for-cash guy she’s dating (no commitments– really ). So when Ed, Britain’s wealthiest but stodgiest bachelor, enters the picture, her idea of the fairy-tale romance is turned on its head. Libby soon finds herself weighing the advantages of Nick’s sexual prowess and tender heart against Ed’s luxurious lifestyle and unlimited retail therapy. But when the diamond shopping commences, Libby is forced to realize that the time for “maybe” is up. Taking romantic comedy to a hip, sparkling new level, Mr. Maybe is a classic tale of what happens to one girl when her heart and her head aren’t looking for the same thing. With a laugh a minute and a heroine whose struggles in the dating jungle will remind you of your own, Mr. Maybe is a story that will leave you smitten."
1867,688170528,The Pact: A Love Story,Jodi Picoult,1999,Quill,http://images.amazon.com/images/P/0688170528.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688170528.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688170528.01.LZZZZZZZ.jpg,"The budding romance between two teenaged children of two families who have been lifelong friends and neighbors culminates tragically in an abortive suicide pact, leading to a gripping courtroom drama. Reprint."
1868,425184943,Blue Diary,Alice Hoffman,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425184943.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425184943.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425184943.01.LZZZZZZZ.jpg,"Alice Hoffman, the bestselling author of The Rules of Magic , asks how we can find the courage to face the unthinkable in this compelling New York Times Notable Book. When Ethan Ford fails to show up for work on a brilliant summer morning, none of his neighbors would guess that for more than thirteen years, he has been running from his past. His true nature has been locked away, as hidden as his real identity. But sometimes locks spring open, and the devastating truths of Ethan Ford's history shatter the small-town peace of Monroe, affecting family and friends alike. Now, the police are at the door. Ethan Ford's life as an irreproachable family man and heroic volunteer fireman has come to an end—and Jorie Ford's life is coming apart. Some of the residents of Monroe are rallying behind Ethan. But others, including his wife and son, and wondering what remains true when so much is shown to be false—and how capable we really are of change."
1869,836220498,Night Of Crash-Test Dummies,Gary Larson,1988,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836220498.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836220498.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836220498.01.LZZZZZZZ.jpg,"Copyright © 1988 FarWorks, Inc. All rights reserved. The Far Side ®, FarWorks, Inc. ®, and the Larson ® signature are registered trademarks of FarWorks, Inc. in certain countries."
1870,451199685,False Pretenses,Catherine Coulter,2004,Signet Book,http://images.amazon.com/images/P/0451199685.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451199685.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451199685.01.LZZZZZZZ.jpg,"#1 New York Times bestselling author Catherine Coulter’s first contemporary suspense novel: the explosive story of how one woman survives the destruction of her perfect life—and the dubious intentions of three mysterious men... A famous concert pianist married to a wealthy international business tycoon, Elizabeth Carleton is the envy of all—until the night her husband is stabbed in the chest with an ice pick and everything falls apart. Accused of murder, Elizabeth has little hope of being exonerated until a surprise witness appears to give her an airtight alibi. The jury finds her not guilty. The only thing is: She’s never met the man who testified on her behalf. Free and completely bewildered, Elizabeth must now cope with the financial empire her husband left behind and his family, who want to destroy her. Then three men suddenly appear in her life. Can she trust any of them? Or is one of them a murderer?"
1871,679441018,Memnoch the Devil : The Vampire Chronicles (Vampire Chronicles),ANNE RICE,1995,Knopf,http://images.amazon.com/images/P/0679441018.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679441018.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679441018.01.LZZZZZZZ.jpg,"NATIONAL BESTSELLER • In Anne Rice's extraordinary novel, the Vampire Lestat—outsides, canny monster, hero-wanderer—is at last offered the chance to be redeemed. He is brought into direct confrontation with both God and the Devil, and into the land of Death. We are in New York. The city is blanketed in snow. Through the whiteness Lestat is searching for Dora, the beautiful and charismatic daughter of a drug lord, the woman who arouses Lestat's tenderness as no mortal ever has. While torn between his vampire passions and his overwhelming love for Dora, Lestat is confronted by the most dangerous of adversaries he has yet known. He is snatched from the world itself by the mysterious Memnoch, who claims to be the Devil. He is invited to be a witness at the Creation. He is taken like the ancient prophets into the heavenly realm and is ushered into Purgatory. He must decide if he can believe in the Devil or in God. And finally, he must decide which, if either, he will serve. In the first four Vampire Chronicles, Anne Rice summoned up for us worlds that are fantastic and distant, making them as resonant, real, and immediate as our own. In this, her most daring and darkest novel, she takes us, with Lestat, into the mythical world that is most important to us--into the realms of our own theology."
1872,64472795,"Princess in the Spotlight (The Princess Diaries, Vol. 2)",Meg Cabot,2002,HarperTrophy,http://images.amazon.com/images/P/0064472795.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064472795.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064472795.01.LZZZZZZZ.jpg,"She's just a New York City girl living with her artist mom... News Flash: Dad is prince of Genovia. (So that's why a limo meets her at the airport!) Downer: Dad can't have any more kids. (So no heir to the throne.) Shock of the Century: Like it or not, Mia Thermopolis is prime princess material. Mia must take princess lessons from her dreaded grandmére, the dowager princess of Genovia, who thinks Mia has a thing or two to learn before she steps up to the throne. Well, her father can lecture her until he's royal-blue in the face about her princessly duty--no way is she moving to Genovia and leaving Manhattan behind. But what's a girl to do when her name is Princess Amelia Mignonette Grimaldi Thermopolis Renaldo ?"
1873,786880708,"Wherever You Go, There You Are : Mindfulness Meditation in Everyday Life",Jon Kabat-Zinn,1995,Hyperion,http://images.amazon.com/images/P/0786880708.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786880708.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786880708.01.LZZZZZZZ.jpg,"The time-honored national bestseller, updated with a new afterword, celebrating 10 years of influencing the way we live. When Wherever You Go, There You Are was first published in 1994, no one could have predicted that the book would launch itself onto bestseller lists nationwide and sell over 750,000 copies to date. Ten years later, the book continues to change lives. In honor of the book's 10th anniversary, Hyperion is proud to be releasing the book with a new afterword by the author, and to share this wonderful book with an even larger audience."
1874,812550293,"The Path of Daggers (The Wheel of Time, Book 8)",Robert Jordan,1999,Tor Fantasy,http://images.amazon.com/images/P/0812550293.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812550293.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812550293.01.LZZZZZZZ.jpg,"The Wheel of Time is now an original series on Prime Video, starring Rosamund Pike as Moiraine! Since its debut in 1990, The Wheel of Time® by Robert Jordan has captivated millions of readers around the globe with its scope, originality, and compelling characters. The Wheel of Time turns and Ages come and go, leaving memories that become legend. Legend fades to myth, and even myth is long forgotten when the Age that gave it birth returns again. In the Third Age, an Age of Prophecy, the World and Time themselves hang in the balance. What was, what will be, and what is, may yet fall under the Shadow. The Seanchan invasion force is in possession of Ebou Dar. Nynaeve, Elayne, and Aviendha head for Caemlyn and Elayne's rightful throne, but on the way they discover an enemy much worse than the Seanchan. In Illian, Rand vows to throw the Seanchan back as he did once before. But signs of madness are appearing among the Asha'man. In Ghealdan, Perrin faces the intrigues of Whitecloaks, Seanchan invaders, the scattered Shaido Aiel, and the Prophet himself. Perrin's beloved wife, Faile, may pay with her life, and Perrin himself may have to destroy his soul to save her. Meanwhile the rebel Aes Sedai under their young Amyrlin, Egwene al'Vere, face an army that intends to keep them away from the White Tower. But Egwene is determined to unseat the usurper Elaida and reunite the Aes Sedai. She does not yet understand the price that others--and she herself--will pay. The Wheel of Time® New Spring: The Novel #1 The Eye of the World #2 The Great Hunt #3 The Dragon Reborn #4 The Shadow Rising #5 The Fires of Heaven #6 Lord of Chaos #7 A Crown of Swords #8 The Path of Daggers #9 Winter's Heart #10 Crossroads of Twilight #11 Knife of Dreams By Robert Jordan and Brandon Sanderson #12 The Gathering Storm #13 Towers of Midnight #14 A Memory of Light By Robert Jordan and Teresa Patterson The World of Robert Jordan's The Wheel of Time By Robert Jordan, Harriet McDougal, Alan Romanczuk, and Maria Simons The Wheel of Time Companion By Robert Jordan and Amy Romanczuk Patterns of the Wheel: Coloring Art Based on Robert Jordan's The Wheel of Time"
1875,553277537,Dandelion Wine (Grand Master Editions),RAY BRADBURY,1985,Bantam,http://images.amazon.com/images/P/0553277537.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553277537.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553277537.01.LZZZZZZZ.jpg,"The summer of '28 was a vintage season for a growing boy. A summer of green apple trees, mowed lawns, and new sneakers. Of half-burnt firecrackers, of gathering dandelions, of Grandma's belly-busting dinner. It was a summer of sorrows and marvels and gold-fuzzed bees. A magical, timeless summer in the life of a twelve-year-old boy named Douglas Spaulding—remembered forever by the incomparable Ray Bradbury. The only god living in Green Town, Illinois, that Douglas Spaulding knew of. The facts about John Huff, aged twelve, are simple and soon stated. • He could pathfind more trails than any Choctaw or Cherokee since time began. • Could leap from the sky like a chimpanzee from a vine. • Could live underwater two minutes and slide fifty yards downstream. • Could hit baseballs into apple trees, knocking down harvests. • Could jump six-foot orchard walls. • Ran laughing. • Sat easy. • Was not a bully. • Was kind. • Knew the words to all the cowboy songs and would teach you if you asked. • Knew the names of all the wild flowers and when the moon would rise or set and when the tides came in or out. He was, in fact, the only god living in the whole of Green Town, Illinois, during the twentieth century that Douglas Spaulding knew of. “[Ray] Bradbury is an authentic original.”— Time"
1876,449910237,Moo,Jane Smiley,1996,Ballantine Books,http://images.amazon.com/images/P/0449910237.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449910237.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449910237.01.LZZZZZZZ.jpg,"""DELECTABLY ENTERTAINING. . . . An uproariously funny and at the same time hauntingly melancholy portrait of a college community in the Midwest."" --The New York Times Nestled in the heart of the Midwest, amid cow pastures and waving fields of grain, lies Moo University, a distinguished institution devoted to the art and science of agriculture. Here, among an atmosphere rife with devious plots, mischievous intrigue, lusty liaisons, and academic one-upmanship, Chairman X of the Horticulture Department harbors a secret fantasy to kill the dean; Mrs. Walker, the provost's right hand and campus information queen, knows where all the bodies are buried; Timothy Nonahan, associate professor of English, advocates eavesdropping for his creative writing assignments; and Bob Carlson, a sophomore, feeds and maintains his only friend: a hog named Earl Butz. In this wonderfully written and masterfully plotted novel, Jane Smiley, the Pulitzer Prize-winning author of A Thousand Acres, offers us a wickedly funny comedy that is also a darkly poignant slice of life. ""FAST, HILARIOUS, AND HEARTBREAKING . . . Not for a minute does Moo lose its perfect satiric pitch or its pacing. . . . Don't skip a page, don't skip a paragraph. It's going to be on the final."" --People ""SMART, IRREVERENT, AND WICKEDLY TENDER . . . Moo suggests a mix of Tom Wolfe's wit and John Updike's satiny reach . . . Engaging."" --The Boston Globe ""ENTERTAINING . . . Displays a wicked wit and an unerring eye for American foibles . . . Stuffed with memorable characters, sparkling with deliciously acid humor, Moo is a rare bird in today's literary menagerie: a great read that also makes you think."" --Chicago Sun-Times"
1877,380726238,A Drink Before the War (Patrick Kenzie/Angela Gennaro Novels),Dennis Lehane,1996,HarperTorch,http://images.amazon.com/images/P/0380726238.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380726238.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380726238.01.LZZZZZZZ.jpg,"The mesmerizing, darkly original novel that heralded the arrival of now New York Times bestselling author Dennis Lehane, the master of the new noir—and introduced Patrick Kenzie and Angela Gennaro, his smart and tough private investigators weaned on the blue-collar streets of Dorchester. A cabal of powerful Boston politicians is willing to pay Kenzie and Gennaro big money for a seemingly small job: to find a missing cleaning woman who stole some secret documents. As Kenzie and Gennaro learn, however, this crime is no ordinary theft. It's about justice, about right and wrong. But in Boston, finding the truth isn’t just a dirty business . . . it’s deadly."
1878,679736395,Darkness Visible: A Memoir of Madness,William Styron,1992,Vintage Books USA,http://images.amazon.com/images/P/0679736395.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679736395.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679736395.01.LZZZZZZZ.jpg,"A work of great personal courage and a literary tour de force, this bestseller is Styron's true account of his descent into a crippling and almost suicidal depression. Styron is perhaps the first writer to convey the full terror of depression's psychic landscape, as well as the illuminating path to recovery."
1879,425150143,Tom Clancy's Op-Center: Mirror Image (Tom Clancy's Op Center (Paperback)),Tom Clancy,1995,Berkley Publishing Group,http://images.amazon.com/images/P/0425150143.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425150143.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425150143.01.LZZZZZZZ.jpg,"The Cold War is over. And chaos is setting in. The new President of Russia is trying to create a democratic regime. But there are strong elements within the country that are trying to stop him: the ruthless Russian mafia, the right wing nationalists, and those nefarious forces that will do whatever it takes to return Russia to the days of the Czar. Op-Center, the newly-founded but highly successful crisis management team, begins a race against the clock and against the hardliners. Their task is made even more difficult by the discovery of a Russian counterpart . . . but this one's controlled by those same repressive hardliners and represents everything Op-Center stands for. Two rival Op-Centers, virtual mirror images of each other. But if this mirror cracks, it'll be more than seven years of bad luck . . ."
1880,61096113,Mistaken Identity,Lisa Scottoline,2000,HarperTorch,http://images.amazon.com/images/P/0061096113.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061096113.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061096113.01.LZZZZZZZ.jpg,"“A humdinger” — USA Today “Ratcheting suspense, dynamic characters, and a master’s touch” —David Baldacci, New York Times bestselling author of The Sixth Man With the spellbinding crime fiction masterwork, Mistaken Identity , Lisa Scottoline rocketed onto the New York Times bestseller list—and she’s remained there ever since! A stunning tale of mystery and suspense, this classic from the beloved, Edgar® Award-winning author once again leads readers down the gritty streets of Philadelphia and into the offices of the law firm of Rosato &amp; Associates. When a new client who’s been accused of murder—and who bears an astonishing resemblance to Bennie Rosato—asks the crusading criminal defense attorney to take her case, Bennie finds herself entangled in a sticky web of murder, corruption, and violence that threatens to reveal the shocking truth about her own past. If you haven’t read Lisa Scottoline before, Mistaken Identity will prove to you what her many fans already know: nobody does it better!"
1881,345409973,The Cobra Event,Richard Preston,1998,Ballantine Books,http://images.amazon.com/images/P/0345409973.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345409973.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345409973.01.LZZZZZZZ.jpg,"“One of those books you literally can’t put down . . . makes The Hot Zone virus—far away in a rainforest—look like no big deal.”— Detroit Free Press Five days ago, a homeless man on a subway platform died in agony as startled commuters looked on. Yesterday, a teenager started having violent, uncontrollable spasms in art class. Within minutes, she too was dead. Dr. Alice Austen is a medical pathologist at the Centers for Disease Control in Atlanta. What she knows is that the two deaths are connected. What she fears is that they are only the beginning. . . . “Manages to grab you with the authenticity of its scientific detective work and haunt you with its sheer plausibility.”— Entertainment Weekly"
1882,345413865,Billy Straight : A Novel,JONATHAN KELLERMAN,1999,Ballantine Books,http://images.amazon.com/images/P/0345413865.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345413865.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345413865.01.LZZZZZZZ.jpg,"A resourceful runaway alone in the wilds of Los Angeles, twelve-year-old Billy Straight suddenly witnesses a brutal stabbing in Griffith Park. Fleeing into the night, Billy cannot shake the horrific memory of the savage violence, nor the pursuit of a cold-blooded killer. For wherever Billy turns—from Hollywood Boulevard to the boardwalks of Venice—he is haunted by the chuck chuck sound of a knife sinking into flesh. As LAPD homicide detective Petra Connor desperately searches for the murderer, as the media swarms mercilessly around the story, the vicious madman stalks closer to his prey. Only Petra can save Billy. But it will take all her cunning to uncover a child lost in a fierce urban labyrinth—where a killer seems right at home. . . ."
1883,446609404,Cradle and All,James Patterson,2001,Warner Vision,http://images.amazon.com/images/P/0446609404.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446609404.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446609404.01.LZZZZZZZ.jpg,"In Boston, a young woman finds herself pregnant--even though she is still a virgin. In Ireland, another young woman discovers she is in the same impossible condition. And in cities all around the world, medical authorities are overwhelmed by epidemics, droughts, famines, floods, and worse. It all feels like a sign that something awful is coming. Anne Fitzgerald, a former nun turned private investigator, is hired by the Archdiocese of Boston to investigate the immaculate conceptions. Even as she comes to care about and trust the young women, she realizes that both are in great danger. Terrifying forces of light and darkness are gathering. Stepping into uncharted territory where the unknown is just the beginning, Anne must discover the truth--to save the young women, to save herself, and to protect the future of all mankind."
1884,449203794,Space,James A. Michener,1988,Fawcett Books,http://images.amazon.com/images/P/0449203794.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449203794.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449203794.01.LZZZZZZZ.jpg,"Already a renowned chronicler of the epic events of world history, James A. Michener tackles the most ambitious subject of his career: space, the last great frontier. This astounding novel brings to life the dreams and daring of countless men and women—people like Stanley Mott, the engineer whose irrepressible drive for knowledge places him at the center of the American exploration effort; Norman Grant, the war hero and U.S. senator who takes his personal battle not only to a nation, but to the heavens; Dieter Kolff, a German rocket scientist who once worked for the Nazis; Randy Claggett, the astronaut who meets his destiny on a mission to the far side of the moon; and Cynthia Rhee, the reporter whose determined crusade brings their story to a breathless world. Praise for Space “A master storyteller . . . Michener, by any standards, is a phenomenon. Space is one of his best books.” — The Wall Street Journal “A novel of very high adventure . . . a sympathetic, historically sound treatment of an important human endeavor that someday could be the stuff of myth, told here with gripping effect.” — The New York Times Book Review “ Space is everything that Michener fans have come to expect. Without question, the space program’s dramatic dimensions provide the stuff of great fiction.” — BusinessWeek “Michener is eloquent in describing the actual flights into space, as well as the blazing, apocalyptic re-entry of the shuttle into earth’s atmosphere.” — The New York Times"
1885,1573221937,How to Be Good,Nick Hornby,2001,Riverhead Books,http://images.amazon.com/images/P/1573221937.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573221937.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573221937.01.LZZZZZZZ.jpg,"Katie, a liberal, urban mother and doctor from North London, finds her life turned upside down when her husband, David, undergoes an outrageous spiritual transformation, in a hilarious novel about marriage, parenthood, religion, and morality. By the author of High Fidelity and About a Boy. 75,000 first printing."
1886,441002935,The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2001,ACE Charter,http://images.amazon.com/images/P/0441002935.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441002935.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441002935.01.LZZZZZZZ.jpg,"Preternatural expert Anita Blake meets an interesting array of monsters that includes jealous vampires and killer zombies, but her work with a group of besieged werewolves is threatened when she falls in love with its leader. Reissue."
1887,441000916,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1994,Ace Books,http://images.amazon.com/images/P/0441000916.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441000916.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441000916.01.LZZZZZZZ.jpg,"Anita Blake takes on a rogue fellow animator who is using human sacrifices to raise the dead and discovers that her only hope of survival lies in depending upon the feared Jean Claude, Master Vampire of the City."
1888,60557257,Sushi for Beginners,Marian Keyes,2004,HarperTorch,http://images.amazon.com/images/P/0060557257.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060557257.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060557257.01.LZZZZZZZ.jpg,"Hard-nosed, bitch-goddess London fashion editor Lisa Edwards was certain her ""fabulous"" promotion would mean more A-list parties, society page photos, and jet-setting jaunts to the fall collections. Instead, she's being deported, Prada wardrobe and all, to supremely un-chic Dublin to launch Colleen magazine. Her assistant editor, over-organized world-class worrier Ashling Kennedy, however, is thrilled with her new job . . .until she discovers it comes with a very high price tag: Lisa Edwards. And then there's Ashling's oldest, dearest chum, Clodagh ""Princess"" Kelly, who seems to have achieved true happily-ever-after suburban fairy tale bliss -- but lately has this irresistible urge to kiss a frog. The chances of three such diverse, equally unsatisfied women bonding would be remote anywhere except in staid Dublin town, ""the magazine version of Siberia."" And once they do, they're going to start shaking things up -- in print and out of it -- especially when Colleen's rumpled, moody, wickedly attractive head honcho Jack Devine is tossed into the mix."
1889,373835876,Simply Sinful (Simply (Harlequin)),Carly Phillips,2003,Harlequin,http://images.amazon.com/images/P/0373835876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373835876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373835876.01.LZZZZZZZ.jpg,"While working undercover to find out if Kayla Luck's etiquette school for socially challenged businessmen is really a front for a high-class escort service, Detective Kane McDermott finds himself falling in love with the beautiful subject of his investigation. Reprint."
1890,312983301,Full Blast (Janet Evanovich's Full Series),Janet Evanovich,2004,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312983301.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312983301.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312983301.01.LZZZZZZZ.jpg,"There's never a dull moment for the residents of Beaumont, South Carolina. Lately, a heat wave's spiked the mercury-and everyone's sex drive! These days, when Jamie runs into Max, it's all she can do not to tear his clothes off-and the feeling is mutual. But trouble seems to follow Max like moths to a flame, and Jamie suspects he's all wrong for her. Meanwhile, the lingerie shop is having a sale on edible underwear, while the bakery's selling aphrodisiac-laced brownies and x-rated birthday cakes. Even Jamie's dog, Fleas, is dodging passes from the amorous French poodle next door! But when someone starts bumping off some of the town's more annoying citizens, all clues lead straight to the new personals section in Jamie's newspaper. Pretty soon, things are getting hot and heavy, as Max and Jamie start uncovering secrets-and undressing each other..."
